seed,d1,d2,d3,d4,d5,d8
2414,3.587000e-02,1.070000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2415,3.604000e-02,2.010000e-03,1.400000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2416,3.643000e-02,2.550000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2417,3.677000e-02,1.170000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2418,3.570000e-02,1.480000e-03,7.000000e-05,2.000000e-05,0.000000e+00,0.000000e+00
2419,3.596000e-02,1.000000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2420,3.592000e-02,1.090000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2421,3.486000e-02,4.940000e-03,6.400000e-04,2.000000e-05,0.000000e+00,0.000000e+00
2422,4.350000e-02,1.450000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2423,3.904000e-02,1.300000e-03,2.000000e-04,1.000000e-05,0.000000e+00,0.000000e+00
2424,3.910000e-02,1.720000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2425,6.770000e-02,2.230000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2426,3.391000e-02,9.200000e-04,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2427,4.905000e-02,1.710000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2428,3.590000e-02,3.660000e-03,8.000000e-05,2.000000e-05,0.000000e+00,0.000000e+00
2429,3.667000e-02,1.000000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2430,3.625000e-02,1.150000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2431,3.583000e-02,1.080000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2432,3.596000e-02,1.980000e-03,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2433,4.051000e-02,1.890000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2434,3.599000e-02,1.920000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2435,4.697000e-02,1.660000e-03,1.200000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2436,3.586000e-02,1.100000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2437,3.486000e-02,1.010000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2438,3.582000e-02,1.170000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2439,3.589000e-02,1.000000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2440,3.804000e-02,1.080000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2441,3.471000e-02,1.750000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2442,3.500000e-02,1.270000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2443,4.322000e-02,1.590000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2444,3.485000e-02,1.030000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2445,3.651000e-02,1.410000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2446,3.707000e-02,1.070000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2447,3.595000e-02,1.240000e-03,6.000000e-05,3.000000e-05,0.000000e+00,0.000000e+00
2448,3.476000e-02,1.470000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2449,3.491000e-02,1.190000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2450,3.602000e-02,1.040000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2451,3.673000e-02,1.790000e-03,1.100000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2452,3.506000e-02,1.230000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2453,3.582000e-02,1.460000e-03,1.100000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2454,3.570000e-02,1.120000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2455,4.212000e-02,1.670000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2456,3.477000e-02,1.310000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2457,5.686000e-02,2.140000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2458,3.500000e-02,1.170000e-03,9.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2459,3.583000e-02,1.790000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2460,3.583000e-02,1.820000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2461,3.575000e-02,1.330000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2462,3.687000e-02,1.300000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2463,3.588000e-02,1.940000e-03,1.200000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2464,3.594000e-02,1.130000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2465,3.875000e-02,1.280000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2466,3.597000e-02,1.650000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2467,3.660000e-02,1.210000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2468,3.483000e-02,1.770000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2469,5.934000e-02,2.060000e-03,8.000000e-05,1.000000e-05,1.000000e-05,0.000000e+00
2470,3.615000e-02,1.260000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2471,3.611000e-02,1.300000e-03,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2472,4.560000e-02,3.070000e-03,1.900000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2473,3.664000e-02,1.660000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2474,4.126000e-02,1.520000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2475,5.085000e-02,2.160000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2476,3.588000e-02,2.150000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2477,3.579000e-02,9.800000e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2478,3.591000e-02,1.010000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2479,4.877000e-02,1.680000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2480,3.482000e-02,1.150000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2481,3.518000e-02,1.170000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2482,3.569000e-02,1.380000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2483,3.853000e-02,6.200000e-04,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2484,3.608000e-02,1.010000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2485,3.615000e-02,1.230000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2486,3.972000e-02,1.290000e-03,1.900000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2487,4.337000e-02,1.630000e-03,1.100000e-04,2.000000e-05,0.000000e+00,0.000000e+00
2488,4.116000e-02,1.260000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2489,3.782000e-02,1.310000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2490,4.096000e-02,1.200000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2491,3.488000e-02,1.320000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2492,3.823000e-02,1.270000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2493,3.580000e-02,1.590000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2494,3.597000e-02,1.060000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2495,3.603000e-02,1.060000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2496,3.893000e-02,1.220000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2497,3.985000e-02,1.290000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2498,3.862000e-02,9.900000e-04,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2499,5.135000e-02,1.560000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2500,3.610000e-02,1.160000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2501,3.802000e-02,1.600000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2502,3.584000e-02,1.120000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2503,3.495000e-02,1.070000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2504,3.589000e-02,1.620000e-03,4.000000e-05,1.000000e-05,0.000000e+00,0.000000e+00
2505,3.609000e-02,1.540000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2506,3.787000e-02,1.330000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2507,3.667000e-02,1.300000e-03,8.000000e-05,1.000000e-05,0.000000e+00,0.000000e+00
2508,3.507000e-02,1.030000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2509,3.505000e-02,1.100000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2510,3.766000e-02,1.280000e-03,2.000000e-05,1.000000e-05,0.000000e+00,0.000000e+00
2511,3.745000e-02,1.470000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2512,3.490000e-02,1.400000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2513,3.773000e-02,1.300000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2514,3.595000e-02,1.440000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2515,4.133000e-02,1.300000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2516,3.684000e-02,1.480000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2517,3.863000e-02,1.190000e-03,9.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2518,3.578000e-02,1.440000e-03,1.400000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2519,3.683000e-02,1.220000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2520,3.591000e-02,1.090000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2521,3.482000e-02,1.390000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2522,3.459000e-02,1.620000e-03,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2523,3.487000e-02,1.990000e-03,1.300000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2524,3.690000e-02,1.130000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2525,3.929000e-02,1.190000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2526,3.586000e-02,2.630000e-03,9.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2527,3.901000e-02,9.000000e-04,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2528,3.496000e-02,1.340000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2529,4.677000e-02,1.490000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2530,3.504000e-02,1.090000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2531,3.496000e-02,1.250000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2532,3.491000e-02,1.020000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2533,3.755000e-02,1.410000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2534,3.512000e-02,1.120000e-03,1.600000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2535,4.309000e-02,8.300000e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2536,3.609000e-02,1.320000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2537,4.796000e-02,1.650000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2538,3.587000e-02,1.040000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2539,3.823000e-02,1.170000e-03,3.500000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2540,4.873000e-02,1.220000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2541,3.595000e-02,1.920000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2542,3.674000e-02,1.360000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2543,3.605000e-02,1.020000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2544,3.579000e-02,1.150000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2545,3.614000e-02,9.500000e-04,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2546,7.415000e-02,3.300000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2547,3.661000e-02,1.260000e-03,1.400000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2548,3.698000e-02,1.220000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2549,4.614000e-02,1.590000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2550,3.595000e-02,1.130000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2551,3.613000e-02,1.200000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2552,3.548000e-02,1.180000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2553,4.076000e-02,2.300000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2554,4.417000e-02,1.230000e-03,2.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2555,3.833000e-02,1.100000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2556,3.701000e-02,1.290000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2557,3.484000e-02,1.120000e-03,3.000000e-05,1.000000e-05,0.000000e+00,0.000000e+00
2558,5.124000e-02,1.680000e-03,1.100000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2559,3.472000e-02,1.730000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2560,3.590000e-02,1.130000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2561,3.470000e-02,1.290000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2562,3.484000e-02,1.400000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2563,3.494000e-02,1.330000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2564,3.584000e-02,1.470000e-03,1.900000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2565,3.700000e-02,1.240000e-03,9.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2566,3.802000e-02,1.660000e-03,6.000000e-05,4.000000e-05,0.000000e+00,0.000000e+00
2567,3.487000e-02,1.290000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2568,4.233000e-02,1.690000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2569,3.499000e-02,1.020000e-03,1.200000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2570,3.601000e-02,1.260000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2571,3.596000e-02,9.400000e-04,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2572,3.609000e-02,1.300000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2573,3.576000e-02,1.580000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2574,5.308000e-02,1.820000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2575,4.041000e-02,1.270000e-03,2.200000e-04,2.000000e-05,0.000000e+00,0.000000e+00
2576,4.083000e-02,1.240000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2577,3.582000e-02,1.070000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2578,3.568000e-02,1.290000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2579,3.578000e-02,9.500000e-04,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2580,3.494000e-02,4.130000e-03,1.700000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2581,3.606000e-02,1.260000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2582,3.589000e-02,1.090000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2583,3.578000e-02,1.560000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2584,3.699000e-02,1.230000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2585,4.741000e-02,1.650000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2586,3.828000e-02,1.580000e-03,1.900000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2587,3.586000e-02,1.170000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2588,3.575000e-02,1.200000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2589,7.996000e-02,2.430000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2590,3.597000e-02,1.260000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2591,3.563000e-02,1.230000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2592,3.612000e-02,1.420000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2593,3.567000e-02,1.210000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2594,3.582000e-02,1.350000e-03,1.600000e-04,4.000000e-05,0.000000e+00,0.000000e+00
2595,3.652000e-02,1.460000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2596,3.578000e-02,1.260000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2597,3.506000e-02,1.200000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2598,3.605000e-02,1.700000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2599,3.648000e-02,1.100000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2600,3.589000e-02,1.120000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2601,3.491000e-02,1.130000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2602,3.585000e-02,1.320000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2603,3.621000e-02,1.260000e-03,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2604,3.598000e-02,2.470000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2605,4.085000e-02,1.260000e-03,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2606,3.594000e-02,4.540000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2607,3.510000e-02,1.220000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2608,3.453000e-02,1.150000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2609,3.772000e-02,2.760000e-03,1.100000e-04,3.000000e-05,0.000000e+00,0.000000e+00
2610,3.599000e-02,1.290000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2611,3.588000e-02,1.430000e-03,1.600000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2612,3.961000e-02,2.160000e-03,9.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2613,3.664000e-02,1.230000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2614,3.592000e-02,1.260000e-03,1.100000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2615,3.570000e-02,1.370000e-03,1.400000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2616,4.213000e-02,1.820000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2617,3.677000e-02,1.500000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2618,3.907000e-02,2.610000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2619,3.511000e-02,1.250000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2620,3.584000e-02,2.230000e-03,1.100000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2621,3.582000e-02,1.680000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2622,3.590000e-02,1.330000e-03,1.600000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2623,3.634000e-02,1.490000e-03,2.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2624,3.972000e-02,2.030000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2625,3.603000e-02,1.460000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2626,3.604000e-02,1.380000e-03,1.700000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2627,3.495000e-02,1.710000e-03,1.600000e-04,1.000000e-05,0.000000e+00,0.000000e+00
2628,3.970000e-02,2.480000e-03,1.100000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2629,4.163000e-02,1.340000e-03,2.500000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2630,3.582000e-02,1.130000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2631,3.584000e-02,1.030000e-03,1.600000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2632,3.502000e-02,1.110000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2633,3.505000e-02,2.240000e-03,7.000000e-05,1.000000e-05,0.000000e+00,0.000000e+00
2634,3.615000e-02,1.260000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2635,3.506000e-02,1.240000e-03,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2636,3.845000e-02,2.090000e-03,1.100000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2637,8.715000e-02,3.040000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2638,3.589000e-02,1.300000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2639,3.793000e-02,1.320000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2640,4.224000e-02,1.290000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2641,3.498000e-02,8.700000e-04,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2642,4.092000e-02,1.220000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2643,4.227000e-02,1.910000e-03,5.000000e-05,3.000000e-05,0.000000e+00,0.000000e+00
2644,3.875000e-02,1.300000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2645,3.494000e-02,1.310000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2646,4.109000e-02,1.510000e-03,2.800000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2647,3.580000e-02,2.390000e-03,1.600000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2648,6.723000e-02,2.350000e-03,1.200000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2649,3.492000e-02,1.590000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2650,3.602000e-02,1.150000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2651,3.910000e-02,1.340000e-03,1.300000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2652,4.162000e-02,1.340000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2653,3.677000e-02,2.110000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2654,3.593000e-02,1.120000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2655,3.607000e-02,1.230000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2656,3.782000e-02,1.740000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2657,4.064000e-02,1.290000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2658,4.121000e-02,1.560000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2659,6.585000e-02,2.170000e-03,5.000000e-05,4.000000e-05,0.000000e+00,0.000000e+00
2660,3.610000e-02,1.160000e-03,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2661,3.615000e-02,1.110000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2662,3.490000e-02,1.030000e-03,1.200000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2663,5.329000e-02,2.060000e-03,1.700000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2664,3.585000e-02,1.220000e-03,1.100000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2665,3.833000e-02,1.610000e-03,2.000000e-05,1.000000e-05,0.000000e+00,0.000000e+00
2666,3.584000e-02,1.410000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2667,3.759000e-02,1.220000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2668,3.590000e-02,9.500000e-04,1.300000e-04,4.000000e-05,0.000000e+00,0.000000e+00
2669,3.579000e-02,1.150000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2670,4.255000e-02,1.340000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2671,4.242000e-02,1.410000e-03,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2672,3.500000e-02,1.000000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2673,3.494000e-02,1.120000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2674,3.767000e-02,1.280000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2675,3.875000e-02,2.260000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2676,3.549000e-02,1.190000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2677,3.501000e-02,1.330000e-03,2.600000e-04,1.000000e-05,0.000000e+00,0.000000e+00
2678,3.703000e-02,1.280000e-03,1.700000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2679,3.567000e-02,1.360000e-03,1.100000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2680,8.387000e-02,2.770000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2681,7.905000e-02,2.890000e-03,1.000000e-05,1.000000e-05,1.000000e-05,0.000000e+00
2682,3.610000e-02,1.070000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2683,3.697000e-02,3.820000e-03,1.600000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2684,3.574000e-02,1.190000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
2685,3.589000e-02,1.380000e-03,5.000000e-05,3.000000e-05,0.000000e+00,0.000000e+00
2686,3.622000e-02,1.220000e-03,1.700000e-04,0.000000e+00,0.000000e+00,0.000000e+00
2687,3.893000e-02,1.430000e-03,1.400000e-04,0.000000e+00,0.000000e+00,0.000000e+00
